group1,group2,meandiff,p-adj,lower,upper,reject
LB,PS,-22.7643,0.0996,-46.4434,0.9147,False
LB,PT,-7.4562,1.0,-28.7656,13.8532,False
LB,PW,4.4536,1.0,-19.3677,28.2748,False
LB,PY,-8.5697,1.0,-136.5747,119.4353,False
LB,QA,38.6069,0.0,17.1157,60.0981,True
LB,RE,-2.1414,1.0,-62.1301,57.8473,False
LB,RO,5.166,1.0,-68.6169,78.9489,False
LB,RS,4.2756,1.0,-17.1051,25.6564,False
LB,RW,-46.5787,0.0,-71.7488,-21.4087,True
LB,SA,37.7689,0.0,15.8266,59.7112,True
LB,SB,-45.25,0.0,-69.813,-20.687,True
LB,SC,1.9132,1.0,-21.1344,24.9608,False
LB,SE,-5.1365,1.0,-78.9194,68.6464,False
LB,SG,-5.5314,1.0,-76.1303,65.0674,False
LB,SH,39.2247,1.0,-47.8117,126.2612,False
LB,SI,9.5407,1.0,-77.4958,96.5772,False
LB,SJ,18.2747,1.0,-14.2491,50.7985,False
LB,SK,7.2469,1.0,-16.1619,30.6557,False
LB,SL,-80.5422,0.8317,-185.4299,24.3455,False
LB,SM,-31.3647,0.0,-55.2296,-7.4998,True
LB,SN,8.1929,1.0,-19.3106,35.6965,False
LB,SO,-26.7462,0.0041,-50.6552,-2.8372,True
LB,SR,-14.9611,0.9956,-37.4991,7.5769,False
LB,SS,-14.0228,1.0,-94.309,66.2634,False
LB,ST,-46.2691,1.0,-135.2913,42.7531,False
LB,SV,-24.5277,0.0028,-46.1335,-2.922,True
LB,SX,-38.3273,0.0,-61.4469,-15.2078,True
LB,SZ,-9.8681,1.0,-32.608,12.8717,False
LB,TC,5.5591,1.0,-19.1261,30.2442,False
LB,TD,24.165,0.03,0.6234,47.7067,True
LB,TG,-24.2715,1.0,-92.9758,44.4328,False
LB,TH,10.5776,1.0,-11.899,33.0541,False
LB,TJ,-21.3568,0.1135,-43.7531,1.0395,False
LB,TL,-21.2993,1.0,-96.2498,53.6513,False
LB,TM,-18.6422,0.8284,-42.8897,5.6053,False
LB,TN,6.3349,1.0,-15.8499,28.5197,False
LB,TO,6.3602,1.0,-57.5095,70.23,False
LB,TR,0.5158,1.0,-22.1271,23.1586,False
LB,TT,5.2776,1.0,-46.5002,57.0555,False
LB,TV,-117.3022,-0.0,-144.3622,-90.2421,True
LB,TZ,-2.4346,1.0,-24.4914,19.6222,False
LB,UA,-17.32,0.7003,-38.9728,4.3328,False
LB,UG,-19.0755,0.4669,-41.5521,3.4011,False
LB,US,2.5805,1.0,-84.456,89.617,False
LB,UY,16.3581,0.8676,-5.2476,37.9639,False
LB,UZ,-28.0315,0.9693,-67.6368,11.5738,False
LB,VC,-15.4876,0.9891,-38.184,7.2088,False
LB,VE,-19.3186,0.2919,-41.0352,2.3981,False
LB,VG,2.8127,1.0,-21.0669,26.6922,False
LB,VI,-3.6482,1.0,-26.41,19.1136,False
LB,VN,15.3578,0.989,-7.1391,37.8548,False
LB,VU,-59.9509,0.0,-93.1489,-26.753,True
LB,WF,-71.6558,-0.0,-98.0227,-45.2889,True
LB,WS,-5.7891,1.0,-28.9697,17.3916,False
LB,YE,-17.919,1.0,-109.0755,73.2375,False
LB,YT,-9.4369,1.0,-32.8719,13.9982,False
LB,ZA,-8.6527,1.0,-31.5148,14.2095,False
LB,ZM,-32.0055,1.0,-99.8216,35.8105,False
LB,ZW,-11.7254,1.0,-33.7554,10.3047,False
LC,LI,25.3016,0.0407,0.2714,50.3319,True
LC,LK,5.9773,1.0,-74.6455,86.6001,False
LC,LR,-35.9115,0.0,-59.5049,-12.3181,True
LC,LS,1.2884,1.0,-22.917,25.4939,False
LC,LT,18.8836,0.5683,-3.9338,41.7011,False
LC,LU,-6.1726,1.0,-29.1178,16.7726,False
LC,LV,8.626,1.0,-14.6263,31.8783,False
LC,LY,20.1296,0.9071,-6.9643,47.2236,False
LC,MA,11.2008,1.0,-12.3831,34.7848,False
LC,MC,44.4113,0.0,19.91,68.9127,True
LC,MD,1.5055,1.0,-23.1212,26.1323,False
LC,ME,33.1667,0.4962,-6.2001,72.5335,False
LC,MF,27.8957,0.0028,3.3196,52.4718,True
LC,MG,8.6497,1.0,-17.1949,34.4943,False
LC,MH,83.8712,-0.0,57.5902,110.1521,True
LC,MK,11.5353,1.0,-11.2748,34.3454,False
LC,ML,59.1232,0.0009,9.1188,109.1277,True
LC,MM,5.2767,1.0,-18.9288,29.4821,False
LC,MN,2.5609,1.0,-55.1918,60.3135,False
LC,MP,-42.5915,0.0,-66.3902,-18.7927,True
LC,MQ,41.4222,0.0,17.8288,65.0156,True
LC,MR,14.6052,1.0,-11.3091,40.5196,False
LC,MS,-32.8582,0.0004,-59.9522,-5.7643,True
LC,MT,25.8118,0.0048,2.6017,49.0218,True
LC,MU,8.3065,1.0,-14.4528,31.0658,False
LC,MV,12.9645,1.0,-10.7644,36.6933,False
LC,MW,-38.9127,0.2086,-81.476,3.6506,False
LC,MX,11.6297,1.0,-75.7174,98.9767,False
LC,MY,23.8581,0.0316,0.5544,47.1619,True
LC,MZ,-11.803,1.0,-35.622,12.0159,False
LC,NA,-2.1264,1.0,-25.3787,21.1258,False
LC,NC,34.638,0.0,10.8893,58.3867,True
LC,NE,-6.3518,1.0,-31.1885,18.4848,False
LC,NF,164.3054,0.0,59.1598,269.451,True
LC,NG,1.2879,1.0,-24.1449,26.7208,False
LC,NI,-0.4433,1.0,-61.4711,60.5846,False
LC,NL,5.4559,1.0,-19.6749,30.5866,False
LC,NO,8.6698,1.0,-14.0044,31.344,False
LC,NP,-6.999,1.0,-30.1757,16.1776,False
LC,NR,11.8648,1.0,-14.7327,38.4623,False
LC,NU,97.4899,0.0076,8.164,186.8158,True
LC,NZ,23.5346,0.0279,0.6876,46.3816,True
LC,OM,16.2792,1.0,-19.0664,51.6247,False
LC,PA,-1.2673,1.0,-25.0359,22.5014,False
LC,PE,3.4805,1.0,-20.2386,27.1995,False
LC,PF,12.4145,1.0,-17.6584,42.4874,False
LC,PG,8.2931,1.0,-15.9581,32.5443,False
LC,PH,20.2739,0.404,-3.2354,43.7831,False
LC,PK,57.1948,0.0,21.7679,92.6217,True
LC,PL,14.9969,1.0,-17.6286,47.6223,False
LC,PM,80.7538,0.0,18.4872,143.0205,True
LC,PR,11.6862,1.0,-11.2133,34.5857,False
LC,PS,-2.7703,1.0,-27.5666,22.0261,False
LC,PT,12.5379,1.0,-10.0066,35.0824,False
LC,PW,24.4476,0.0714,-0.4846,49.3799,False
LC,PY,11.4244,1.0,-116.792,139.6408,False
LC,QA,58.601,-0.0,35.8846,81.3174,True
LC,RE,17.8526,1.0,-42.5858,78.2911,False
LC,RO,25.1601,1.0,-48.989,99.3091,False
LC,RS,24.2697,0.0113,1.6577,46.8817,True
LC,RW,-26.5847,0.0385,-52.8086,-0.3607,True
LC,SA,57.763,-0.0,34.6193,80.9067,True
LC,SB,-25.2559,0.066,-50.8978,0.386,False
LC,SC,21.9073,0.236,-2.2869,46.1014,False
LC,SE,14.8576,1.0,-59.2914,89.0066,False
LC,SG,14.4626,1.0,-56.5187,85.444,False
LC,SH,59.2188,0.9911,-28.1283,146.5659,False
LC,SI,29.5348,1.0,-57.8123,116.8818,False
LC,SJ,38.2688,0.0021,4.9226,71.6149,True
LC,SK,27.241,0.005,2.7025,51.7795,True
LC,SL,-60.5481,1.0,-165.6937,44.5975,False
LC,SM,-11.3706,1.0,-36.3445,13.6033,False
LC,SN,28.187,0.0601,-0.2842,56.6582,False
LC,SO,-6.7521,1.0,-31.7682,18.264,False
LC,SR,5.033,1.0,-18.6762,28.7421,False
LC,SS,5.9713,1.0,-74.6515,86.5941,False
LC,ST,-26.275,1.0,-115.6009,63.0509,False
LC,SV,-4.5337,1.0,-27.3585,18.2912,False
LC,SX,-18.3333,0.8722,-42.596,5.9295,False
LC,SZ,10.126,1.0,-13.7752,34.0271,False
LC,TC,25.5531,0.058,-0.2058,51.3121,False
LC,TD,44.1591,0.0,19.4939,68.8243,True
LC,TG,-4.2774,1.0,-73.3747,64.8199,False
LC,TH,30.5716,0.0,6.9208,54.2225,True
LC,TJ,-1.3627,1.0,-24.9372,22.2118,False
LC,TL,-1.3052,1.0,-76.6162,74.0058,False
LC,TM,1.3519,1.0,-23.9879,26.6917,False
LC,TN,26.3289,0.0034,2.9552,49.7027,True
LC,TO,26.3543,1.0,-37.9381,90.6467,False
LC,TR,20.5098,0.4082,-3.299,44.3187,False
LC,TT,25.2717,1.0,-27.0266,77.57,False
LC,TV,-97.3081,-0.0,-125.3511,-69.2651,True
LC,TZ,17.5595,0.8735,-5.6928,40.8118,False
LC,UA,2.6741,1.0,-20.1953,25.5435,False
LC,UG,0.9186,1.0,-22.7322,24.5694,False
LC,US,22.5746,1.0,-64.7725,109.9217,False
LC,UY,36.3522,0.0,13.5274,59.177,True
LC,UZ,-8.0374,1.0,-48.3207,32.2459,False
LC,VC,4.5065,1.0,-19.3534,28.3663,False
LC,VE,0.6755,1.0,-22.2543,23.6054,False
LC,VG,22.8067,0.2132,-2.1812,47.7947,False
LC,VI,16.3459,0.9887,-7.5762,40.2679,False
LC,VN,35.3519,0.0,11.6818,59.0221,True
LC,VU,-39.9568,0.0011,-73.9608,-5.9529,True
LC,WF,-51.6617,0.0,-79.0365,-24.2869,True
LC,WS,14.205,1.0,-10.1159,38.5259,False
LC,YE,2.0751,1.0,-89.378,93.5282,False
LC,YT,10.5572,1.0,-14.0063,35.1207,False
LC,ZA,11.3414,1.0,-12.6761,35.3589,False
LC,ZM,-12.0115,1.0,-80.2257,56.2028,False
LC,ZW,8.2687,1.0,-14.9582,31.4956,False
LI,LK,-19.3243,1.0,-100.2609,61.6123,False
LI,LR,-61.2131,-0.0,-85.8576,-36.5686,True
LI,LS,-24.0132,0.117,-49.2442,1.2179,False
LI,LT,-6.418,1.0,-30.3207,17.4847,False
LI,LU,-31.4743,0.0,-55.4989,-7.4496,True
LI,LV,-16.6756,0.9874,-40.9937,7.6425,False
LI,LY,-5.172,1.0,-33.186,22.842,False
LI,MA,-14.1008,1.0,-38.7362,10.5347,False
LI,MC,19.1097,0.8914,-6.4053,44.6247,False
LI,MD,-23.7961,0.1696,-49.4316,1.8393,False
LI,ME,7.8651,1.0,-32.1405,47.8706,False
LI,MF,2.5941,1.0,-22.9927,28.1808,False
LI,MG,-16.6519,0.9997,-43.4594,10.1556,False
LI,MH,58.5695,-0.0,31.3411,85.798,True
LI,MK,-13.7663,1.0,-37.662,10.1293,False
LI,ML,33.8216,0.9941,-16.6872,84.3305,False
LI,MM,-20.025,0.7283,-45.256,5.2061,False
LI,MN,-22.7408,1.0,-80.9307,35.4491,False
LI,MP,-67.8931,-0.0,-92.7342,-43.052,True
LI,MQ,16.1206,0.9974,-8.5239,40.7651,False
LI,MR,-10.6964,1.0,-37.5712,16.1784,False
LI,MS,-58.1598,-0.0,-86.1738,-30.1459,True
LI,MT,0.5102,1.0,-23.7675,24.7879,False
LI,MU,-16.9951,0.9634,-40.8422,6.852,False
LI,MV,-12.3372,1.0,-37.1114,12.437,False
LI,MW,-64.2143,0.0,-107.3691,-21.0595,True
LI,MX,-13.672,1.0,-101.3088,73.9649,False
LI,MY,-1.4435,1.0,-25.8108,22.9238,False
LI,MZ,-37.1047,0.0,-61.9652,-12.2442,True
LI,NA,-27.4281,0.0033,-51.7462,-3.11,True
LI,NC,9.3364,1.0,-15.4568,34.1296,False
LI,NE,-31.6535,0.0003,-57.4906,-5.8163,True
LI,NF,139.0038,0.0,33.6174,244.3902,True
LI,NG,-24.0137,0.224,-50.4245,2.3971,False
LI,NI,-25.7449,1.0,-87.1867,35.697,False
LI,NL,-19.8458,0.8591,-45.9658,6.2743,False
LI,NO,-16.6318,0.9773,-40.3977,7.1341,False
LI,NP,-32.3007,0.0,-56.5465,-8.0549,True
LI,NR,-13.4368,1.0,-40.9709,14.0973,False
LI,NU,72.1883,0.674,-17.4209,161.7975,False
LI,NZ,-1.767,1.0,-25.6979,22.1639,False
LI,OM,-9.0225,1.0,-45.0781,27.0331,False
LI,PA,-26.5689,0.012,-51.3811,-1.7566,True
LI,PE,-21.8212,0.3245,-46.5859,2.9436,False
LI,PF,-12.8871,1.0,-43.7914,18.0172,False
LI,PG,-17.0085,0.993,-42.2834,8.2664,False
LI,PH,-5.0278,1.0,-29.5917,19.5361,False
LI,PK,31.8932,0.3187,-4.2422,68.0285,False
LI,PL,-10.3048,1.0,-43.6982,23.0887,False
LI,PM,55.4522,0.3101,-7.2202,118.1247,False
LI,PR,-13.6154,1.0,-37.5964,10.3655,False
LI,PS,-28.0719,0.0082,-53.8703,-2.2734,True
LI,PT,-12.7638,1.0,-36.406,10.8785,False
LI,PW,-0.854,1.0,-26.783,25.0751,False
LI,PY,-13.8772,1.0,-142.2912,114.5367,False
LI,QA,33.2994,0.0,9.4932,57.1056,True
LI,RE,-7.449,1.0,-68.3055,53.4075,False
LI,RO,-0.1416,1.0,-74.6317,74.3486,False
LI,RS,-1.0319,1.0,-24.7385,22.6747,False
LI,RW,-51.8863,0.0,-79.0597,-24.7128,True
LI,SA,32.4614,0.0,8.2471,56.6756,True
LI,SB,-50.5575,0.0,-77.1697,-23.9454,True
LI,SC,-3.3943,1.0,-28.6145,21.8258,False
LI,SE,-10.444,1.0,-84.9341,64.0461,False
LI,SG,-10.839,1.0,-82.1766,60.4987,False
LI,SH,33.9172,1.0,-53.7196,121.554,False
LI,SI,4.2331,1.0,-83.4037,91.87,False
LI,SJ,12.9671,1.0,-21.1307,47.065,False
LI,SK,1.9394,1.0,-23.6114,27.4901,False
LI,SL,-85.8497,0.6312,-191.2361,19.5367,False
LI,SM,-36.6722,0.0,-62.6414,-10.7031,True
LI,SN,2.8854,1.0,-26.4627,32.2335,False
LI,SO,-32.0537,0.0002,-58.0634,-6.044,True
LI,SR,-20.2687,0.6112,-45.024,4.4867,False
LI,SS,-19.3303,1.0,-100.2669,61.6063,False
LI,ST,-51.5766,1.0,-141.1859,38.0326,False
LI,SV,-29.8353,0.0002,-53.745,-5.9256,True
LI,SX,-43.6349,0.0,-68.9209,-18.3489,True
LI,SZ,-15.1757,0.9999,-40.1149,9.7636,False
LI,TC,0.2515,1.0,-26.4734,26.9765,False
LI,TD,18.8575,0.9265,-6.8149,44.5299,False
LI,TG,-29.579,1.0,-99.0423,39.8842,False
LI,TH,5.27,1.0,-19.4294,29.9694,False
LI,TJ,-26.6643,0.0092,-51.2907,-2.0379,True
LI,TL,-26.6068,1.0,-102.2537,49.0401,False
LI,TM,-23.9497,0.2219,-50.271,2.3715,False
LI,TN,1.0273,1.0,-23.4069,25.4615,False
LI,TO,1.0527,1.0,-63.6328,65.7381,False
LI,TR,-4.7918,1.0,-29.6426,20.059,False
LI,TT,-0.0299,1.0,-52.8107,52.7508,False
LI,TV,-122.6097,-0.0,-151.5426,-93.6768,True
LI,TZ,-7.7421,1.0,-32.0602,16.5759,False
LI,UA,-22.6275,0.1312,-46.5798,1.3247,False
LI,UG,-24.383,0.0633,-49.0825,0.3164,False
LI,US,-2.727,1.0,-90.3639,84.9098,False
LI,UY,11.0506,1.0,-12.8591,34.9603,False
LI,UZ,-33.339,0.6294,-74.2468,7.5687,False
LI,VC,-20.7952,0.5316,-45.6948,4.1045,False
LI,VE,-24.6261,0.0305,-48.6361,-0.6161,True
LI,VG,-2.4949,1.0,-28.4775,23.4877,False
LI,VI,-8.9558,1.0,-33.915,16.0035,False
LI,VN,10.0503,1.0,-14.6676,34.7682,False
LI,VU,-65.2585,0.0,-99.9999,-30.517,True
LI,WF,-76.9633,-0.0,-105.249,-48.6777,True
LI,WS,-11.0966,1.0,-36.4384,14.2452,False
LI,YE,-23.2265,1.0,-114.9564,68.5034,False
LI,YT,-14.7444,1.0,-40.3191,10.8303,False
LI,ZA,-13.9602,1.0,-39.011,11.0906,False
LI,ZM,-37.3131,1.0,-105.898,31.2718,False
LI,ZW,-17.0329,0.9761,-41.3267,7.2609,False
LK,LR,-41.8888,1.0,-122.3927,38.615,False
LK,LS,-4.6889,1.0,-85.3742,75.9965,False
LK,LT,12.9063,1.0,-67.3736,93.1862,False
LK,LU,-12.1499,1.0,-92.4662,68.1663,False
LK,LV,2.6487,1.0,-77.7559,83.0532,False
LK,LY,14.1523,1.0,-67.4461,95.7507,False
LK,MA,5.2235,1.0,-75.2776,85.7246,False
LK,MC,38.434,1.0,-42.3406,119.2086,False
LK,MD,-4.4718,1.0,-85.2846,76.3409,False
LK,ME,27.1894,1.0,-59.2627,113.6415,False
LK,MF,21.9184,1.0,-58.8789,102.7157,False
LK,MG,2.6724,1.0,-78.5198,83.8645,False
LK,MH,77.8938,0.1059,-3.4383,159.2259,False
LK,MK,5.558,1.0,-74.7198,85.8358,False
LK,ML,53.1459,1.0,-38.6401,144.9319,False
LK,MM,-0.7007,1.0,-81.386,79.9847,False
LK,MN,-3.4165,1.0,-99.6432,92.8103,False
LK,MP,-48.5688,0.9999,-129.1331,31.9955,False
LK,MQ,35.4449,1.0,-45.059,115.9487,False
LK,MR,8.6279,1.0,-72.5865,89.8423,False
LK,MS,-38.8355,1.0,-120.434,42.7629,False
LK,MT,19.8345,1.0,-60.5579,100.2268,False
LK,MU,2.3292,1.0,-77.9342,82.5926,False
LK,MV,6.9871,1.0,-73.5565,87.5308,False
LK,MW,-44.89,1.0,-132.8437,43.0637,False
LK,MX,5.6523,1.0,-110.7682,122.0729,False
LK,MY,17.8808,1.0,-62.5387,98.3002,False
LK,MZ,-17.7804,1.0,-98.3506,62.7899,False
LK,NA,-8.1038,1.0,-88.5083,72.3008,False
LK,NC,28.6607,1.0,-51.8888,109.2102,False
LK,NE,-12.3292,1.0,-93.2061,68.5478,False
LK,NF,158.3281,0.0004,28.0215,288.6347,True
LK,NG,-4.6894,1.0,-85.7514,76.3726,False
LK,NI,-6.4206,1.0,-104.648,91.8068,False
LK,NL,-0.5215,1.0,-81.4892,80.4463,False
LK,NO,2.6925,1.0,-77.5468,82.9318,False
LK,NP,-12.9764,1.0,-93.3591,67.4064,False
LK,NR,5.8875,1.0,-75.5474,87.3225,False
LK,NU,91.5126,0.8013,-26.3998,209.425,False
LK,NZ,17.5573,1.0,-62.731,97.8456,False
LK,OM,10.3018,1.0,-74.3949,94.9985,False
LK,PA,-7.2446,1.0,-87.8,73.3108,False
LK,PE,-2.4969,1.0,-83.0376,78.0439,False
LK,PF,6.4372,1.0,-76.1982,89.0725,False
LK,PG,2.3158,1.0,-78.3833,83.0149,False
LK,PH,14.2965,1.0,-66.1827,94.7758,False
LK,PK,51.2175,0.9999,-33.5132,135.9481,False
LK,PL,9.0195,1.0,-74.5786,92.6176,False
LK,PM,74.7765,0.8731,-24.2253,173.7783,False
LK,PR,5.7089,1.0,-74.5943,86.0121,False
LK,PS,-8.7476,1.0,-89.6122,72.117,False
LK,PT,6.5605,1.0,-73.6422,86.7633,False
LK,PW,18.4703,1.0,-62.436,99.3767,False
LK,PY,5.4471,1.0,-144.0978,154.9919,False
LK,QA,52.6237,0.9972,-27.6275,132.8749,False
LK,RE,11.8753,1.0,-85.987,109.7376,False
LK,RO,19.1827,1.0,-87.6924,126.0579,False
LK,RS,18.2924,1.0,-61.9293,98.5141,False
LK,RW,-32.562,1.0,-113.8757,48.7517,False
LK,SA,51.7857,0.9986,-28.5875,132.1589,False
LK,SB,-31.2332,1.0,-112.3611,49.8946,False
LK,SC,15.93,1.0,-64.752,96.6119,False
LK,SE,8.8803,1.0,-97.9949,115.7554,False
LK,SG,8.4853,1.0,-96.217,113.1877,False
LK,SH,53.2415,1.0,-63.179,169.662,False
LK,SI,23.5574,1.0,-92.8631,139.9779,False
LK,SJ,32.2915,1.0,-51.5905,116.1734,False
LK,SK,21.2637,1.0,-59.5222,102.0496,False
LK,SL,-66.5254,1.0,-196.8321,63.7812,False
LK,SM,-17.3479,1.0,-98.2671,63.5713,False
LK,SN,22.2097,1.0,-59.8564,104.2757,False
LK,SO,-12.7294,1.0,-93.6617,68.2028,False
LK,SR,-0.9444,1.0,-81.4822,79.5935,False
LK,SS,-0.006,1.0,-111.4702,111.4581,False
LK,ST,-32.2523,1.0,-150.1647,85.6601,False
LK,SV,-10.511,1.0,-90.793,69.771,False
LK,SX,-24.3106,1.0,-105.0131,56.392,False
LK,SZ,4.1486,1.0,-76.446,84.7432,False
LK,TC,19.5758,1.0,-61.5891,100.7407,False
LK,TD,38.1818,1.0,-42.6427,119.0063,False
LK,TG,-10.2547,1.0,-113.6891,93.1796,False
LK,TH,24.5943,1.0,-55.9264,105.115,False
LK,TJ,-7.34,1.0,-87.8384,73.1583,False
LK,TL,-7.2825,1.0,-114.9671,100.4021,False
LK,TM,-4.6254,1.0,-85.6583,76.4075,False
LK,TN,20.3516,1.0,-60.0881,100.7914,False
LK,TO,20.377,1.0,-79.9113,120.6652,False
LK,TR,14.5325,1.0,-66.0347,95.0998,False
LK,TT,19.2944,1.0,-73.7611,112.3499,False
LK,TV,-103.2854,0.0001,-185.2038,-21.3669,True
LK,TZ,11.5822,1.0,-68.8224,91.9867,False
LK,UA,-3.3032,1.0,-83.5979,76.9914,False
LK,UG,-5.0587,1.0,-85.5794,75.462,False
LK,US,16.5973,1.0,-99.8232,133.0178,False
LK,UY,30.3749,1.0,-49.9071,110.6568,False
LK,UZ,-14.0147,1.0,-100.888,72.8585,False
LK,VC,-1.4709,1.0,-82.0532,79.1115,False
LK,VE,-5.3018,1.0,-85.6137,75.0101,False
LK,VG,16.8294,1.0,-64.0941,97.753,False
LK,VI,10.3686,1.0,-70.2322,90.9693,False
LK,VN,29.3746,1.0,-51.1518,109.901,False
LK,VU,-45.9342,1.0,-130.0798,38.2115,False
LK,WF,-57.639,0.9717,-139.3311,24.0531,False
LK,WS,8.2277,1.0,-72.4924,88.9477,False
LK,YE,-3.9022,1.0,-123.4342,115.6298,False
LK,YT,4.5799,1.0,-76.2136,85.3734,False
LK,ZA,5.3641,1.0,-75.2651,85.9933,False
LK,ZM,-17.9888,1.0,-120.8353,84.8578,False
LK,ZW,2.2914,1.0,-78.1058,82.6886,False
LR,LS,37.1999,0.0,13.3936,61.0063,True
LR,LT,54.7951,-0.0,32.4015,77.1888,True
LR,LU,29.7389,0.0,7.2151,52.2626,True
LR,LV,44.5375,0.0,21.701,67.374,True
LR,LY,56.0411,-0.0,29.3031,82.7791,True
LR,MA,47.1123,-0.0,23.9382,70.2865,True
LR,MC,80.3228,-0.0,56.2157,104.43,True
LR,MD,37.417,0.0,13.1824,61.6516,True
LR,ME,69.0782,0.0,29.9555,108.2008,True
LR,MF,63.8072,-0.0,39.6241,87.9903,True
LR,MG,44.5612,0.0,19.09,70.0324,True
LR,MH,119.7827,-0.0,93.8688,145.6965,True
LR,MK,47.4468,-0.0,25.0606,69.833,True
LR,ML,95.0347,0.0,45.2223,144.8472,True
LR,MM,41.1882,0.0,17.3818,64.9945,True
LR,MN,38.4723,0.9946,-19.1141,96.0588,False
LR,MP,-6.68,1.0,-30.0727,16.7127,False
LR,MQ,77.3337,-0.0,54.1499,100.5175,True
LR,MR,50.5167,0.0,24.9748,76.0587,True
LR,MS,3.0533,1.0,-23.6847,29.7913,False
LR,MT,61.7233,-0.0,38.9298,84.5168,True
LR,MU,44.218,0.0,21.8837,66.5524,True
LR,MV,48.876,-0.0,25.5543,72.1976,True
LR,MW,-3.0012,1.0,-45.3388,39.3364,False
LR,MX,47.5412,1.0,-39.6962,134.7785,False
LR,MY,59.7696,-0.0,36.8807,82.6585,True
LR,MZ,24.1085,0.0281,0.6952,47.5218,True
LR,NA,33.785,0.0,10.9485,56.6216,True
LR,NC,70.5495,-0.0,47.2078,93.8913,True
LR,NE,29.5597,0.0004,5.1118,54.0075,True
LR,NF,200.2169,0.0,95.1625,305.2713,True
LR,NG,37.1994,0.0,12.1462,62.2527,True
LR,NI,35.4682,1.0,-25.4024,96.3389,False
LR,NL,41.3674,0.0,16.6208,66.114,True
LR,NO,44.5813,-0.0,22.3337,66.8289,True
LR,NP,28.9125,0.0001,6.1529,51.672,True
LR,NR,47.7763,0.0,21.5415,74.0111,True
LR,NU,133.4014,0.0,44.1829,222.62,True
LR,NZ,59.4461,-0.0,37.0224,81.8699,True
LR,OM,52.1907,0.0,17.1172,87.2641,True
LR,PA,34.6442,0.0,11.2822,58.0063,True
LR,PE,39.392,0.0,16.0804,62.7035,True
LR,PF,48.326,0.0,18.5734,78.0786,True
LR,PG,44.2046,0.0,20.3517,68.0574,True
LR,PH,56.1854,-0.0,33.0872,79.2835,True
LR,PK,93.1063,-0.0,57.9509,128.2617,True
LR,PL,50.9084,0.0,18.5779,83.2388,True
LR,PM,116.6653,0.0,54.5527,178.7779,True
LR,PR,47.5977,-0.0,25.1205,70.0749,True
LR,PS,33.1412,0.0,8.7343,57.5482,True
LR,PT,48.4494,-0.0,26.3339,70.5648,True
LR,PW,60.3591,-0.0,35.8142,84.9041,True
LR,PY,47.3359,1.0,-80.8057,175.4775,False
LR,QA,94.5125,-0.0,72.2218,116.8031,True
LR,RE,53.7641,0.2832,-6.5156,114.0439,False
LR,RO,61.0716,0.5806,-12.9481,135.0913,False
LR,RS,60.1812,-0.0,37.997,82.3654,True
LR,RW,9.3268,1.0,-16.5292,35.1829,False
LR,SA,93.6745,-0.0,70.9486,116.4004,True
LR,SB,10.6556,1.0,-14.6099,35.9211,False
LR,SC,57.8188,-0.0,34.0239,81.6136,True
LR,SE,50.7691,0.9873,-23.2506,124.7888,False
LR,SG,50.3741,0.9655,-20.4721,121.2204,False
LR,SH,95.1303,0.0078,7.893,182.3676,True
LR,SI,65.4463,0.8879,-21.7911,152.6836,False
LR,SJ,74.1803,-0.0,41.1227,107.2378,True
LR,SK,63.1525,-0.0,39.0076,87.2974,True
LR,SL,-24.6366,1.0,-129.691,80.4178,False
LR,SM,24.5409,0.0518,-0.0464,49.1282,False
LR,SN,64.0985,-0.0,35.9658,92.2312,True
LR,SO,29.1594,0.0008,4.5293,53.7895,True
LR,SR,40.9444,0.0,17.6429,64.246,True
LR,SS,41.8828,1.0,-38.6211,122.3867,False
LR,ST,9.6365,1.0,-79.5821,98.8551,False
LR,SV,31.3778,0.0,8.9767,53.779,True
LR,SX,17.5782,0.9221,-6.2863,41.4428,False
LR,SZ,46.0375,0.0,22.5405,69.5344,True
LR,TC,61.4646,-0.0,36.0804,86.8489,True
LR,TD,80.0706,-0.0,55.797,104.3443,True
LR,TG,31.6341,1.0,-37.3245,100.5926,False
LR,TH,66.4831,-0.0,43.241,89.7253,True
LR,TJ,34.5488,0.0,11.3842,57.7134,True
LR,TL,34.6063,1.0,-40.5774,109.79,False
LR,TM,37.2634,0.0,12.3045,62.2222,True
LR,TN,62.2404,-0.0,39.2803,85.2006,True
LR,TO,62.2658,0.0849,-1.8774,126.409,False
LR,TR,56.4213,-0.0,33.0184,79.8243,True
LR,TT,61.1832,0.0011,9.0685,113.2979,True
LR,TV,-61.3966,-0.0,-89.0958,-33.6973,True
LR,TZ,53.471,-0.0,30.6344,76.3075,True
LR,UA,38.5856,0.0,16.139,61.0321,True
LR,UG,36.8301,0.0,13.5879,60.0723,True
LR,US,58.4861,0.9939,-28.7512,145.7234,False
LR,UY,72.2637,-0.0,49.8626,94.6648,True
LR,UZ,27.8741,0.9805,-12.1707,67.9188,False
LR,VC,40.418,0.0,16.9631,63.8728,True
LR,VE,36.587,0.0,14.0789,59.0952,True
LR,VG,58.7182,-0.0,34.1167,83.3198,True
LR,VI,52.2574,-0.0,28.7392,75.7755,True
LR,VN,71.2634,-0.0,48.0016,94.5253,True
LR,VU,-4.0453,1.0,-37.7664,29.6757,False
LR,WF,-15.7502,1.0,-42.7727,11.2723,False
LR,WS,50.1165,-0.0,26.1928,74.0402,True
